date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2023-07-24,15,Pakistan,D-Block Europe,66,174545,album,24,2023-07-07,True,https://i.scdn.co/image/ab67616d0000b273e4f55190394721ebd8570d27
2023-07-24,16,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,98,184400,single,3,2023-07-14,True,https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74
2023-07-24,17,As It Was,Harry Styles,93,167303,album,13,2022-05-20,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2023-07-24,18,Dancing is Healing,Rudimental & Charlotte Plank & Vibe Chemistry,79,177321,single,2,2023-04-21,False,https://i.scdn.co/image/ab67616d0000b273b4edd98bf440d1013f6718d0
2023-07-24,19,Anti-Hero,Taylor Swift,95,200690,album,13,2022-10-21,False,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
2023-07-24,20,Flowers,Miley Cyrus,90,200600,album,13,2023-03-10,False,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
2023-07-24,21,Mr. Brightside,The Killers,89,222973,album,12,2004,False,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d
2023-07-24,22,0800 HEAVEN,Nathan Dawe & Joel Corry & Ella Henderson,58,159316,single,1,2023-06-09,False,https://i.scdn.co/image/ab67616d0000b273a5595661ff64a0c1deb1cea2
2023-07-24,23,Boy's a Liar Pt. 2,PinkPantheress & Ice Spice,94,131013,single,2,2023-02-03,False,https://i.scdn.co/image/ab67616d0000b27342c5ba689b2e7cbc208a8fa7
2023-07-24,24,K-POP,Travis Scott & Bad Bunny & The Weeknd,86,185220,single,1,2023-07-21,True,https://i.scdn.co/image/ab67616d0000b273893489768de0c42b4d217b82
2023-07-24,25,Little Things x Gypsy Woman - L BEATS MASHUP,Jorja Smith,80,131000,single,2,2023-06-30,False,https://i.scdn.co/image/ab67616d0000b27393844705a9f375b857203617
2023-07-24,26,Kill Bill,SZA,94,153946,album,23,2022-12-08,False,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
2023-07-24,27,Disconnect,Becky Hill & Chase & Status,72,164914,single,1,2023-07-14,True,https://i.scdn.co/image/ab67616d0000b27309dc775999d5a6d87d156c2f
2023-07-24,28,Riptide,Vance Joy,84,204280,album,15,2014-09-09,False,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03
2023-07-24,29,REACT,Switch Disco & Ella Henderson & Robert Miles,84,201145,single,1,2023-01-13,False,https://i.scdn.co/image/ab67616d0000b27321acc4c231327248498a35da
2023-07-24,30,Rush,Troye Sivan,88,156391,single,1,2023-07-13,True,https://i.scdn.co/image/ab67616d0000b273a4ffb2049ffce92bdae5f559
2023-07-24,31,I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,93,273186,album,22,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
2023-07-24,32,Speed Drive (From Barbie The Album),Charli XCX,83,117809,single,1,2023-06-29,False,https://i.scdn.co/image/ab67616d0000b273cd6f4f3b7d178e0a8b963da1
2023-07-24,33,People,Libianca,93,184791,single,1,2022-12-06,False,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
2023-07-24,34,Style,Taylor Swift,83,231000,album,13,2014-10-27,False,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
2023-07-24,35,Calm Down (with Selena Gomez),Rema,83,239317,album,22,2023-04-27,False,https://i.scdn.co/image/ab67616d0000b273963265801aa5c9740ad159b7
2023-07-24,36,I Ain't Worried,OneRepublic,95,148485,single,1,2022-05-13,False,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13
2023-07-24,37,UK Rap,Dave & Central Cee,85,198026,single,4,2023-06-04,True,https://i.scdn.co/image/ab67616d0000b27326847a635b96c96fee81d838
2023-07-24,38,How Does It Feel,Tom Grennan,65,143573,album,17,2023-06-16,False,https://i.scdn.co/image/ab67616d0000b27345bae0a320cb8885c80cca54
2023-07-24,39,UNHEALTHY (feat. Shania Twain),Anne-Marie & Shania Twain,82,149653,single,1,2023-05-18,False,https://i.scdn.co/image/ab67616d0000b273953c933cfb1b66b4dd1577d0
2023-07-24,40,I Wanna Be Yours,Arctic Monkeys,95,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2023-07-24,41,The Weekend,Stormzy & RAYE,68,206035,single,1,2023-07-19,True,https://i.scdn.co/image/ab67616d0000b27322f6e6c616dd1fefd6683abd
2023-07-24,42,Relax My Eyes,ANOTR & Abel Balder,83,192150,single,1,2022-11-04,False,https://i.scdn.co/image/ab67616d0000b273eedb2366a9c2fbb8503c703e
2023-07-24,43,So Much In Love,D.O.D,76,178453,single,1,2023-04-21,False,https://i.scdn.co/image/ab67616d0000b273bd35b98a3f858a1d771670b8
2023-07-24,44,Viva La Vida,Coldplay,90,242373,album,10,2008-05-26,False,https://i.scdn.co/image/ab67616d0000b273e21cc1db05580b6f2d2a3b6e
2023-07-24,45,Baby Don't Hurt Me,David Guetta & Anne-Marie & Coi Leray,94,140017,single,2,2023-04-06,False,https://i.scdn.co/image/ab67616d0000b2730b4ef75c3728599aa4104f7a
2023-07-24,46,Padam Padam,Kylie Minogue,85,166266,single,1,2023-05-18,False,https://i.scdn.co/image/ab67616d0000b273ec00c380719aa51043510834
2023-07-24,47,Everybody Wants To Rule The World,Tears For Fears,91,251488,album,59,1985-02-25,False,https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235
2023-07-24,48,Blank Space,Taylor Swift,84,231826,album,13,2014-10-27,False,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
2023-07-24,49,Someone You Loved,Lewis Capaldi,92,182160,album,12,2019-05-17,False,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2
2023-07-24,50,See You Again (feat. Kali Uchis),"Tyler, The Creator",95,180386,album,14,2017-07-21,True,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
2023-07-25,1,Sprinter,Dave & Central Cee,97,229133,single,1,2023-06-01,True,https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60
2023-07-25,2,vampire,Olivia Rodrigo,98,219724,single,1,2023-06-30,True,https://i.scdn.co/image/ab67616d0000b2731e5e75dc1d878a0007cb6525
