date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2024-03-30,10,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,2023-08-25,False,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2024-03-30,11,Stick Season,Noah Kahan,95,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-03-30,12,Whatever She Wants,Bryson Tiller,90,161342,single,1,2024-02-13,True,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182
2024-03-30,13,Lose Control,Teddy Swims,93,210688,album,10,2023-09-15,False,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2024-03-30,14,obsessed,Olivia Rodrigo,85,170541,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee
2024-03-30,15,redrum,21 Savage,94,270697,album,15,2024-01-12,True,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347
2024-03-30,16,We Don't Trust You,Future & Metro Boomin,85,226213,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-03-30,17,Young Metro,Future & Metro Boomin,84,205346,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-03-30,18,Saturn,SZA,92,186191,single,5,2024-02-22,False,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
2024-03-30,19,greedy,Tate McRae,96,131872,single,1,2023-09-15,True,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
2024-03-30,20,Scared To Start,Michael Marcagi,90,159636,single,1,2024-01-12,False,https://i.scdn.co/image/ab67616d0000b27351ef67c49732e45cd2b26fbe
2024-03-30,21,Cruel Summer,Taylor Swift,96,178426,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-03-30,22,Lovin On Me,Jack Harlow,94,138411,single,1,2023-11-10,True,https://i.scdn.co/image/ab67616d0000b273fcf4adae77baba5d0169e8e8
2024-03-30,23,My Love Mine All Mine,Mitski,95,137773,album,11,2023-09-15,False,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
2024-03-30,24,Something in the Orange,Zach Bryan,88,228013,single,4,2022-04-22,False,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
2024-03-30,25,ONE CALL,Rich Amiri,87,121399,album,14,2023-11-17,True,https://i.scdn.co/image/ab67616d0000b2732c2ada65af543cc22f7676d2
2024-03-30,26,Slow It Down,Benson Boone,82,161831,single,1,2024-03-21,False,https://i.scdn.co/image/ab67616d0000b27358a805653814fe88327d3a62
2024-03-30,27,FE!N (feat. Playboi Carti),Travis Scott,92,191700,album,19,2023-07-28,True,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-03-30,28,TEXAS HOLD 'EM,Beyoncé,86,233456,single,3,2024-02-10,True,https://i.scdn.co/image/ab67616d0000b2736c1836a40380c147eab9c98f
2024-03-30,29,Last Night,Morgan Wallen,84,163854,album,36,2023-03-03,True,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
2024-03-30,30,Get It Sexyy,Sexyy Red,77,148551,single,1,2024-03-15,True,https://i.scdn.co/image/ab67616d0000b273422237a4122460c2fa99c135
2024-03-30,31,I LUV IT (feat. Playboi Carti),Camila Cabello & Playboi Carti,75,174880,single,1,2024-03-27,True,https://i.scdn.co/image/ab67616d0000b273127aebaf8cc68fa4d07c615f
2024-03-30,32,the boy is mine,Ariana Grande,89,173639,album,13,2024-03-08,True,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
2024-03-30,33,Austin,Dasha,73,171782,album,8,2024-02-16,True,https://i.scdn.co/image/ab67616d0000b273b345fdf20256c09c8c6f20c4
2024-03-30,34,Bandit,Don Toliver,86,147746,single,1,2024-02-01,True,https://i.scdn.co/image/ab67616d0000b273a149905378aeccdfcc04aa80
2024-03-30,35,Ice Attack,Future & Metro Boomin,82,199253,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-03-30,36,Thinkin’ Bout Me,Morgan Wallen,86,177387,album,36,2023-03-03,False,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
2024-03-30,37,La Diabla,Xavi,94,172264,single,1,2023-11-30,False,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
2024-03-30,38,Mmhmm,BigXthaPlug,79,119015,album,7,2023-12-01,True,https://i.scdn.co/image/ab67616d0000b2739afbbc313ea008b68cc5f40d
2024-03-30,39,Breathe,Yeat,86,170847,album,22,2024-02-16,True,https://i.scdn.co/image/ab67616d0000b2739567b80f50a5b9f0178ae993
2024-03-30,40,Home,Good Neighbours,89,157485,single,1,2024-01-17,False,https://i.scdn.co/image/ab67616d0000b27343a1532b43f112f4b1e639c3
2024-03-30,41,Snooze,SZA,90,201800,album,23,2022-12-09,True,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
2024-03-30,42,so american,Olivia Rodrigo,81,169717,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee
2024-03-30,43,LA PEOPLE II,Peso Pluma & Tito Double P & Joel De La P,82,141064,single,1,2024-03-21,True,https://i.scdn.co/image/ab67616d0000b273694b1ae08e866ffaf96f8600
2024-03-30,44,vampire,Olivia Rodrigo,91,219724,album,12,2023-09-08,True,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2024-03-30,45,500lbs,Lil Tecca,84,144390,album,16,2023-09-22,True,https://i.scdn.co/image/ab67616d0000b273c4e6adea69105e6b6e214b96
2024-03-30,46,Where the Wild Things Are,Luke Combs,84,239533,album,18,2023-03-24,False,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1
2024-03-30,47,Evergreen,Richy Mitch & The Coal Miners,89,87000,album,14,2017-05-17,False,https://i.scdn.co/image/ab67616d0000b2731cc17bae5ee17cce117e198a
2024-03-30,48,Never Lose Me,Flo Milli,71,125901,album,14,2024-03-15,True,https://i.scdn.co/image/ab67616d0000b27390a00067d70bfab568ca27f4
2024-03-30,49,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,89,319191,album,23,2023-10-06,True,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
2024-03-30,50,Feather,Sabrina Carpenter,90,185552,album,17,2023-03-17,True,https://i.scdn.co/image/ab67616d0000b2730f45623be014a592a5815827
2024-03-31,1,Like That,Future & Metro Boomin,92,267706,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2024-03-31,2,Too Sweet,Hozier,51,251424,album,20,2024-03-22,False,https://i.scdn.co/image/ab67616d0000b2732e8b4358d044b75807e30bf0
2024-03-31,3,JOLENE,Beyoncé,50,189638,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,4,II MOST WANTED,Beyoncé,49,208521,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,5,TEXAS HOLD 'EM,Beyoncé,72,233456,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b273d9e3a369022053e02b4db2a2
2024-03-31,6,AMERIICAN REQUIEM,Beyoncé,50,325037,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,7,BLACKBIIRD,Beyoncé,49,131949,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,8,BODYGUARD,Beyoncé,74,240254,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b273d9e3a369022053e02b4db2a2
2024-03-31,9,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,96,264324,album,16,2024-02-09,True,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
2024-03-31,10,LEVII'S JEANS,Beyoncé,73,257699,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b273d9e3a369022053e02b4db2a2
2024-03-31,11,we can't be friends (wait for your love),Ariana Grande,94,228639,album,13,2024-03-08,False,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
2024-03-31,12,Beautiful Things,Benson Boone,100,180304,single,1,2024-01-18,False,https://i.scdn.co/image/ab67616d0000b273f2a919d3fa0f2b2593c92d19
2024-03-31,13,DAUGHTER,Beyoncé,48,203851,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,14,PROTECTOR,Beyoncé,48,184399,album,27,2024-03-27,False,https://i.scdn.co/image/ab67616d0000b2737d673fc006936df22215aee1
2024-03-31,15,SPAGHETTII,Beyoncé,73,158477,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b273d9e3a369022053e02b4db2a2
