date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2023-05-17,37,Milagrosa,Milo j,82,140288,single,1,2022-08-16,True,https://i.scdn.co/image/ab67616d0000b27330e4bbfecc4cfa5b5d6cc14d
2023-05-17,38,ARRANCARMELO,WOS,80,183547,single,1,2022-04-06,False,https://i.scdn.co/image/ab67616d0000b273d8c9945c63f1806031dae6f0
2023-05-17,39,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,95,214945,single,1,2023-01-11,False,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812
2023-05-17,40,Niña Bonita,Feid & Sean Paul,88,187653,single,1,2023-04-21,False,https://i.scdn.co/image/ab67616d0000b27347b049fcbcc571271cc88d9f
2023-05-17,41,qué le pasa conmigo?,Nicki Nicole & Rels B,84,167251,single,1,2023-04-19,False,https://i.scdn.co/image/ab67616d0000b273878213cd3e852b72b1cf7598
2023-05-17,42,Azote - Remix,Lolo OG & Callejero Fino & Alejo Isakk,75,226821,single,1,2023-03-08,True,https://i.scdn.co/image/ab67616d0000b2736a986d01f25447772d7f5dee
2023-05-17,43,Coco Chanel,Eladio Carrion,92,208125,album,18,2023-03-17,True,https://i.scdn.co/image/ab67616d0000b273fc8563c0dc75d79e73c2dca0
2023-05-17,44,Vida Gangster,Lauty Gram,81,170058,single,1,2022-12-08,True,https://i.scdn.co/image/ab67616d0000b2735880b7d07ee4a577e0f6ffd7
2023-05-17,45,Lisa,Young Miko,86,159306,single,1,2023-03-03,True,https://i.scdn.co/image/ab67616d0000b2731fcf8dc413896f0fb5749141
2023-05-17,46,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,93,198937,single,1,2022-07-06,False,https://i.scdn.co/image/ab67616d0000b2731630dd349221a35ce03a0ccf
2023-05-17,47,Uno los Dos,Miranda!,68,215248,album,11,2023-04-19,False,https://i.scdn.co/image/ab67616d0000b2730040ea3fe369688ad9757cf2
2023-05-17,48,PLAYA DEL INGLÉS,Quevedo,84,237525,album,16,2023-01-20,False,https://i.scdn.co/image/ab67616d0000b273efc1b8f6beda4abe848a84e0
2023-05-17,49,Dos Besitos,La Joaqui & Salastkbron & Gusty dj,76,149083,single,1,2022-10-27,False,https://i.scdn.co/image/ab67616d0000b27371a496b853f454707c68bfa8
2023-05-17,50,MORNING,Milo j,79,123525,single,1,2023-02-23,False,https://i.scdn.co/image/ab67616d0000b2732f1f92133b5800ff78e721d6
