date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2023-07-03,46,En Paris,El Chachito & Junior H,88,162795,single,1,2022-12-24,False,https://i.scdn.co/image/ab67616d0000b27354c372ef8e7b53bb3c932ac5
2023-07-03,47,CARNAL,Peso Pluma,67,174522,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-03,48,Diran De Mi,Natanael Cano,74,161466,album,16,2023-06-30,True,https://i.scdn.co/image/ab67616d0000b273fc97e94b8aec519bff104eff
2023-07-03,49,CCC,Michelle Maciel & Eden Muñoz,83,126081,single,1,2023-05-04,False,https://i.scdn.co/image/ab67616d0000b2732ed5e2c5fd8d56d3b82dfbe5
2023-07-03,50,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",Bizarrap & Rauw Alejandro,91,191254,single,1,2023-06-21,True,https://i.scdn.co/image/ab67616d0000b27395dcc1f2e2a2ad2050f7f41d
2023-07-04,1,LADY GAGA,Peso Pluma,80,212878,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-04,2,SABOR FRESA,Fuerza Regida,90,156500,single,1,2023-06-22,True,https://i.scdn.co/image/ab67616d0000b273cfe3eb72c48b93971e53efd9
2023-07-04,3,TQM,Fuerza Regida,95,158965,single,1,2023-05-19,True,https://i.scdn.co/image/ab67616d0000b273832ea5d2f8c10f95fc3cc66d
2023-07-04,4,El Azul,Junior H & Peso Pluma,95,187225,single,1,2023-02-10,False,https://i.scdn.co/image/ab67616d0000b27333ed356efed99b158c4267c6
2023-07-04,5,TULUM,Peso Pluma,80,209415,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-04,6,Mi Bello Angel,Natanael Cano,81,188666,album,16,2023-06-30,True,https://i.scdn.co/image/ab67616d0000b273fc97e94b8aec519bff104eff
2023-07-04,7,Ella Baila Sola,Eslabon Armado,94,165671,album,16,2023-04-28,False,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
2023-07-04,8,un x100to,Grupo Frontera & Bad Bunny,99,194563,single,1,2023-04-17,False,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
2023-07-04,9,LUNA,Peso Pluma,77,163551,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-04,10,La Bebe - Remix,Yng Lvcas & Peso Pluma,100,234352,single,2,2023-03-17,True,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
2023-07-04,11,"Peso Pluma: Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,98,188361,single,1,2023-06-01,True,https://i.scdn.co/image/ab67616d0000b27315583045b2fdb7d7bab10e81
2023-07-04,12,Frágil,Yahritza Y Su Esencia & Grupo Frontera,94,160517,single,1,2023-04-07,False,https://i.scdn.co/image/ab67616d0000b27357ed58cb724f8d55f78a1d4c
2023-07-04,13,Mas Altas Que Bajadas,Natanael Cano,79,193333,album,16,2023-06-30,True,https://i.scdn.co/image/ab67616d0000b273fc97e94b8aec519bff104eff
2023-07-04,14,El Gordo Trae El Mando,Chino Pacas,92,112087,single,1,2023-01-27,True,https://i.scdn.co/image/ab67616d0000b2733240b79491b0714245a4ec02
2023-07-04,15,Primera Cita,Carin Leon,78,186455,album,18,2023-05-19,False,https://i.scdn.co/image/ab67616d0000b2730e30fcf494fd711ad068d1cd
2023-07-04,16,BYE,Peso Pluma,63,212976,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-04,17,Fin de Semana,Oscar Maydon & Junior H,91,224920,single,1,2023-01-13,False,https://i.scdn.co/image/ab67616d0000b2739b7e1ea3815a172019bc5e56
2023-07-04,18,AMG,Natanael Cano,71,174942,album,16,2023-06-30,True,https://i.scdn.co/image/ab67616d0000b273fc97e94b8aec519bff104eff
2023-07-04,19,WHERE SHE GOES,Bad Bunny,99,231704,single,1,2023-05-18,True,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
2023-07-04,20,Que Vuelvas,Carin Leon & Grupo Frontera,92,169418,single,1,2022-12-09,False,https://i.scdn.co/image/ab67616d0000b2735c7336d25ca101fbb0855647
2023-07-04,21,Eres,Natanael Cano,78,172360,album,16,2023-06-30,True,https://i.scdn.co/image/ab67616d0000b273fc97e94b8aec519bff104eff
2023-07-04,22,PRC,Peso Pluma,62,184066,album,17,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273a8eae36188b69461a8ec6508
2023-07-04,23,MOJABI GHOST,Tainy,84,232131,album,19,2023-06-29,True,https://i.scdn.co/image/ab67616d0000b273de7b9af78fbdda96c5a0635b
2023-07-04,24,Ch y la Pizza,Fuerza Regida,87,136913,album,13,2022-12-30,True,https://i.scdn.co/image/ab67616d0000b273cdbbe3160616f7c85e2eb2c8
